bin_lo,bin_hi,n_total,acc_overall,n_cls_6,acc_cls_6_vegetation,n_cls_1,acc_cls_1_road,n_cls_4,acc_cls_4_building,n_cls_2,acc_cls_2_sidewalk,n_cls_7,acc_cls_7_vehicle,n_cls_8,acc_cls_8_terrain,n_cls_3,acc_cls_3_parking,n_cls_5,acc_cls_5_fence
0.6532485351562501,0.6624492187500002,10161961,0.25200608425873705,3088234,0.34654919283966173,1758971,0.017633036587868703,758610,0.5992235799686269,2214089,0.35728870880980845,1262861,0.07407307692612251,266745,0.18680387636131887,401670,0.06217292802549356,410781,0.11111273403589747
0.6624492187500002,0.6716499023437501,9226829,0.24926559276215046,2812296,0.3418544847341816,1591751,0.01910851634457902,686734,0.5977409011349373,1989440,0.3529370073990671,1175745,0.07514979863831017,233471,0.1792385349786483,364228,0.06484125328091196,373164,0.11164528196717798
0.6716499023437501,0.6808505859375001,8748232,0.24754464673547752,2675322,0.338527100663023,1503286,0.020803094022029074,655480,0.5989671690974553,1860853,0.34832735310097035,1141642,0.07700575136513899,209606,0.17688902035247084,345405,0.06655086058395217,356638,0.11177160033423247
0.6808505859375001,0.6900512695312502,7448513,0.24618618508150553,2281604,0.33654876131002576,1274477,0.022559057558512237,560728,0.6012469503930604,1561314,0.34524893775371257,1001958,0.07730363947391009,168578,0.1745364163769887,294863,0.07072097889528357,304991,0.10882288329819569
0.6900512695312502,0.6992519531250001,7384846,0.24296403743558093,2263327,0.33139400537350544,1261921,0.023819240665620113,552694,0.6023188237976168,1531523,0.33987214034657004,1022227,0.07879071869555393,158397,0.17172042399792925,292845,0.07016339701890079,301912,0.10742203026047326
0.6992519531250001,0.7084526367187501,6220994,0.241580364809868,1902332,0.3303098512772744,1062020,0.02580648198715655,468209,0.6014557601413044,1273463,0.33504467738756444,888131,0.0803079725851254,128729,0.17228441143798212,244829,0.07343492805182393,253281,0.10797888511179284
0.7084526367187501,0.7176533203125002,6113535,0.2398054480754588,1864747,0.32691137189120023,1039491,0.027428808907436427,459421,0.6033507393001191,1237410,0.3320540483752354,897645,0.08294593074099449,121163,0.169853833265931,241440,0.07063866799204771,252218,0.11010316472258126
0.7176533203125002,0.7268540039062501,5052210,0.23848177332296164,1536669,0.3237261895697772,859789,0.029688679431814084,381788,0.6061505338041007,1014159,0.32806591471357055,757339,0.08387525269397192,95902,0.1720193530896123,199654,0.07335189878489787,206910,0.1115364167995747
0.7268540039062501,0.7360546875000001,4947544,0.2370042590828904,1502416,0.32243266844868534,841753,0.030549341671487953,373575,0.6127230141203239,977544,0.3256630903570581,766295,0.08502991667699776,89211,0.17086457948010897,195608,0.0705032514007607,201142,0.10443368366626563
0.7360546875000001,0.7452553710937502,4548403,0.2340452242248543,1378269,0.317449641543124,774053,0.03196163570194806,344376,0.6129376030850001,880800,0.31920072661217075,728029,0.08683307945150537,79630,0.1648499309305538,178887,0.07669087189119388,184359,0.1082941434917742
0.7452553710937502,0.7544560546875001,3653451,0.2313741172387422,1110625,0.3131453010692178,622212,0.034229490913065,277418,0.6154034705750888,692139,0.31347316073794423,600280,0.08666622242953288,60289,0.16301481198892004,143465,0.07532847732896525,147023,0.10800350965495195
0.7544560546875001,0.7636567382812501,3344124,0.22962156905664982,1011385,0.3093935543833456,566886,0.036130721167924415,256162,0.620447216995495,623971,0.30930443882808656,566493,0.08825175244883873,53015,0.15782325756861265,130664,0.07190963080879202,135548,0.10915690382742645
0.7636567382812501,0.7728574218750002,3021578,0.2285530937807993,917909,0.30608916570161093,509096,0.03822658201989409,232350,0.6220830643425866,551477,0.3058894568585816,526233,0.09080768404870086,45405,0.1609734610725691,118309,0.07340100922161459,120799,0.10891646454026938
0.7728574218750002,0.7820581054687501,2725333,0.2268420042614976,827135,0.30262290919861934,458868,0.03936644089367748,213652,0.6283629453503828,486362,0.29667408226794034,488531,0.0929869342989493,39381,0.16030573119016786,103770,0.07390382576852655,107634,0.11051340654440046
0.7820581054687501,0.7912587890625001,2275938,0.2264160974508093,695015,0.29882664402926556,378255,0.04236824364516001,178494,0.634833663876657,393700,0.29593853187706376,420858,0.09528154389366485,32055,0.16761815629386992,87001,0.07343593751795956,90560,0.10939708480565372
0.7912587890625001,0.8004594726562502,2034966,0.22532612338486244,628048,0.2927546939087458,334187,0.045088528279077285,164135,0.6384744265391293,338815,0.28866490562696456,385207,0.09787464921457814,27165,0.16569114669611631,78035,0.07682450182610367,79374,0.11088013707259305
0.8004594726562502,0.8096601562500001,1800658,0.22351107206365672,556886,0.2859795362066922,293862,0.04746105314739572,147479,0.6426745502749543,288846,0.2840475547523594,352054,0.09994489481727235,23818,0.17365018053572928,67569,0.07979990824194527,70144,0.11007356295620438
0.8096601562500001,0.8188608398437501,1580022,0.22378232708152165,496655,0.28421741450302523,254001,0.0517202688178393,131817,0.6381802043742462,243017,0.2787418164161355,316948,0.10326615091434557,19921,0.17037297324431505,58237,0.07969160499338908,59426,0.11205532931713391
0.8188608398437501,0.8280615234375002,1195582,0.2228722078452168,376400,0.2777895855472901,189620,0.05424005906549942,101692,0.6432561066750581,178184,0.27561397207381133,246180,0.10586562677715493,14948,0.18002408348943003,43228,0.07957805126307023,45330,0.10809618354290756
0.8280615234375002,0.8372622070312502,1134025,0.22550913780560394,362183,0.2735909747282451,173662,0.05765222098098605,99466,0.6492067641204029,161649,0.28004503584927837,239140,0.11030776950740152,14091,0.18316656021574054,41531,0.08042185355517566,42303,0.10609176654138004
0.8372622070312502,0.8464628906250001,985518,0.22198275424700512,315554,0.2624748854395761,149008,0.059560560506818426,87921,0.6538369672774422,132138,0.27416034751547624,215461,0.11328268224875963,11724,0.16555783009211872,36565,0.08158074661561603,37147,0.10829945890650658
0.8464628906250001,0.8556635742187502,784936,0.2235761896511308,259535,0.260330976554222,113909,0.06477100141340895,71559,0.6465014882823964,99297,0.2745198747192765,174825,0.11552695552695552,9375,0.17493333333333333,27692,0.07413693485483172,28744,0.10917060951850821
0.8556635742187502,0.8648642578125002,671563,0.22656995695117213,225134,0.2603027530270861,95335,0.07100225520532857,63537,0.6514629271133355,77884,0.2704021365107082,153763,0.12030202324356315,7731,0.1893674815677144,23983,0.07872242838677397,24196,0.10257893866754836
0.8648642578125002,0.8740649414062501,526055,0.22790202545361227,179375,0.25274425087108016,70623,0.07724112541240107,51532,0.6458899324691454,56987,0.2688683383929668,123891,0.12760410360720312,6069,0.20283407480639315,18718,0.08115183246073299,18860,0.10249204665959703
0.8740649414062501,0.8832656250000002,485078,0.2286580714854106,168345,0.2491847099705961,63386,0.07640488435932224,48083,0.6567809828837635,46129,0.27316872249561014,118983,0.13062370254574182,5304,0.21530920060331826,17256,0.07510431154381085,17592,0.11164165529786267
0.8832656250000002,0.8924663085937502,372841,0.23282042479233775,132514,0.2481020873266221,46259,0.08448085777902678,38008,0.6554672700484109,32077,0.2899897122548867,93595,0.13312676959239275,4352,0.21668198529411764,12911,0.0789249477189993,13125,0.10537142857142857
0.8924663085937502,0.9016669921875001,304997,0.23681216536556096,109530,0.24784077421710946,34961,0.09158776922856898,32495,0.6574549930758579,23595,0.29387582114854843,79995,0.13672104506531657,3242,0.22763726095003084,10325,0.07564164648910411,10854,0.10364842454394693
0.9016669921875001,0.9108676757812502,229192,0.23996910886941952,84417,0.24502173732778942,24652,0.09650332630212559,24818,0.6539205415424288,15015,0.29204129204129203,61567,0.14827748631572107,2881,0.23186393613328704,7536,0.08943736730360934,8306,0.1024560558632314
0.9108676757812502,0.9200683593750001,673443,0.24835509464052638,264584,0.2266425785383848,58712,0.12288799563973293,79653,0.6672065082294453,27267,0.3388344885759343,197178,0.15810080232074572,8919,0.2854580109877789,16771,0.11603362947945858,20359,0.09931725526794047
