bin_lo,bin_hi,n_total,acc_overall,n_cls_6,acc_cls_6_vegetation,n_cls_1,acc_cls_1_road,n_cls_4,acc_cls_4_building,n_cls_2,acc_cls_2_sidewalk,n_cls_7,acc_cls_7_vehicle,n_cls_8,acc_cls_8_terrain,n_cls_3,acc_cls_3_parking,n_cls_5,acc_cls_5_fence
0.48525146484375004,0.49376464843750006,18347916,0.24804789819181644,4031544,0.3528648081231409,4300779,0.013288057814642417,1138263,0.6548521738824858,5218589,0.3009786745037787,1618701,0.2749204454683107,702773,0.27501483409294325,835717,0.08540570551993079,501550,0.09108364071378726
0.49376464843750006,0.5022778320312501,17897191,0.24303936858024255,3821800,0.34704510963420376,4276236,0.013494110240875387,1086728,0.650196737362063,5111396,0.29705231212764577,1638189,0.2721810487068342,646695,0.2758270900501782,827676,0.08789792140886048,488471,0.08952629736463373
0.5022778320312501,0.5107910156250001,16865731,0.23782710633769744,3508727,0.3415184481437285,4109545,0.014062140699274493,1003438,0.6441155308050921,4816827,0.2929164780051266,1603431,0.2681998788847166,573431,0.2726012371148403,788684,0.09034290032509852,461648,0.08702734550999897
0.5107910156250001,0.51930419921875,15718866,0.23395975256739257,3184425,0.3369961610023788,3901686,0.01482077235328522,924259,0.6437481268778557,4482335,0.28858530208027733,1558049,0.26652948655658454,502782,0.27294135430464894,738618,0.09356392614314842,426712,0.08550732109713342
0.51930419921875,0.5278173828125001,15074425,0.22983317771656298,2974655,0.33222642625783494,3803410,0.014971827912320787,871389,0.6413553533496521,4294234,0.2853025708426695,1553241,0.2636693211162981,452434,0.270328931954716,718760,0.09479937670432412,406302,0.08709777456177917
0.5278173828125001,0.5363305664062501,14824760,0.22556587762634944,2837299,0.32605164277716236,3804509,0.01588746405909409,846388,0.6369112038450451,4208413,0.28116822184514684,1593266,0.26267239745277937,421626,0.27044584537006733,715805,0.09767744008493934,397454,0.08456827708363736
0.5363305664062501,0.5448437500000001,13568415,0.22116312037920421,2522309,0.32091904679402883,3540285,0.01592442416359135,759249,0.6344308652365693,3838311,0.27689210176038365,1523818,0.25997067891309855,363918,0.26923098060552103,657404,0.09935899386070057,363121,0.0855499957314504
0.5448437500000001,0.55335693359375,14726121,0.21735737469493832,2657154,0.3154130321388975,3915184,0.016660008827171342,818229,0.6352537003699453,4131118,0.27262498916758127,1725693,0.25800475519110294,369528,0.27028804312528415,719917,0.10181868187582735,389298,0.08491438435337453
0.55335693359375,0.5618701171875,11902906,0.2134831611708939,2084571,0.31009497877500936,3226059,0.01696528178808881,652205,0.6321402013170706,3309845,0.26966247664165544,1456201,0.2559200275236729,279871,0.26958134283294805,582985,0.10514850296319803,311169,0.08252428744508611
0.5618701171875,0.5703833007812501,12006412,0.20963815001517522,2032525,0.30367400154979646,3315846,0.017580732036409412,651913,0.6307252654878795,3304561,0.2666463109623336,1533039,0.2543236016826708,264092,0.26738030686275993,591348,0.10529163876431476,313088,0.08428940106295993
